stock_id,name,market,industry,isin,listed_date,is_emerging
2006.TW,東和鋼鐵,上市,鋼鐵工業,TW0002006004,1988/07/13,0
2007.TW,燁興,上市,鋼鐵工業,TW0002007002,1988/10/04,0
2008.TW,高興昌,上市,鋼鐵工業,TW0002008000,1988/12/28,0
2009.TW,第一銅,上市,鋼鐵工業,TW0002009008,1989/10/20,0
2010.TW,春源,上市,鋼鐵工業,TW0002010006,1989/12/22,0
2012.TW,春雨,上市,鋼鐵工業,TW0002012002,1991/10/17,0
2013.TW,中鋼構,上市,鋼鐵工業,TW0002013000,1992/01/21,0
2014.TW,中鴻,上市,鋼鐵工業,TW0002014008,1992/02/20,0
2015.TW,豐興,上市,鋼鐵工業,TW0002015005,1992/05/25,0
2017.TW,官田鋼,上市,鋼鐵工業,TW0002017001,1992/11/02,0
2020.TW,美亞,上市,鋼鐵工業,TW0002020005,1993/04/27,0
2022.TW,聚亨,上市,鋼鐵工業,TW0002022001,1995/03/27,0
2023.TW,燁輝,上市,鋼鐵工業,TW0002023009,1995/07/28,0
2024.TW,志聯,上市,鋼鐵工業,TW0002024007,1995/12/30,0
2025.TW,千興,上市,鋼鐵工業,TW0002025004,1996/02/08,0
2027.TW,大成鋼,上市,鋼鐵工業,TW0002027000,1996/10/24,0
2028.TW,威致,上市,鋼鐵工業,TW0002028008,1996/12/13,0
2029.TW,盛餘,上市,鋼鐵工業,TW0002029006,1997/01/11,0
2030.TW,彰源,上市,鋼鐵工業,TW0002030004,1998/12/24,0
2031.TW,新光鋼,上市,鋼鐵工業,TW0002031002,2000/09/11,0
2032.TW,新鋼,上市,鋼鐵工業,TW0002032000,2000/09/11,0
2033.TW,佳大,上市,鋼鐵工業,TW0002033008,2000/09/11,0
2034.TW,允強,上市,鋼鐵工業,TW0002034006,2001/09/17,0
2035.TWO,唐榮,上櫃,鋼鐵工業,TW0002035003,2006/07/07,0
2038.TW,海光,上市,鋼鐵工業,TW0002038007,2008/12/30,0
2049.TW,上銀,上市,電機機械,TW0002049004,2009/06/26,0
2059.TW,川湖,上市,電子零組件業,TW0002059003,2008/06/25,0
2061.TWO,風青,上櫃,電器電纜,TW0002061009,2010/12/09,0
2062.TW,橋椿,上市,居家生活,TW0002062007,2007/11/16,0
2063.TWO,世鎧,上櫃,鋼鐵工業,TW0002063005,2010/09/07,0
2064.TWO,晉椿,上櫃,鋼鐵工業,TW0002064003,2014/12/26,0
2065.TWO,世豐,上櫃,鋼鐵工業,TW0002065000,2017/04/21,0
2066.TWO,世德,上櫃,電機機械,TW0002066008,2013/09/24,0
2067.TWO,嘉鋼,上櫃,電機機械,TW0002067006,2014/05/26,0
2069.TW,運錩,上市,鋼鐵工業,TW0002069002,2016/03/22,0
2070.TWO,精湛,上櫃,電機機械,TW0002070000,2018/12/17,0
2071.TWO,震南鐵,興櫃,鋼鐵工業,TW0002071008,2019/09/23,1
2072.TW,世紀風電,上市,綠能環保,TW0002072006,2026/03/26,0
2073.TWO,雄順,上櫃,鋼鐵工業,TW0002073004,2023/06/21,0
2101.TW,南港,上市,橡膠工業,TW0002101003,1963/11/01,0
2102.TW,泰豐,上市,橡膠工業,TW0002102001,1979/07/16,0
2103.TW,台橡,上市,橡膠工業,TW0002103009,1982/09/25,0
2104.TW,國際中橡,上市,橡膠工業,TW0002104007,1986/07/15,0
2105.TW,正新,上市,橡膠工業,TW0002105004,1987/12/07,0
2106.TW,建大,上市,橡膠工業,TW0002106002,1990/12/20,0
2107.TW,厚生,上市,橡膠工業,TW0002107000,1992/03/03,0
2108.TW,南帝,上市,橡膠工業,TW0002108008,1992/10/27,0
2109.TW,華豐,上市,橡膠工業,TW0002109006,2000/05/08,0
2114.TW,鑫永銓,上市,橡膠工業,TW0002114006,2010/12/29,0
2115.TW,六暉-KY,上市,汽車工業,KYG5700L1086,2013/12/25,0
2201.TW,裕隆,上市,汽車工業,TW0002201001,1976/07/08,0
2204.TW,中華,上市,汽車工業,TW0002204005,1991/03/12,0
2206.TW,三陽工業,上市,汽車工業,TW0002206000,1996/07/29,0
2207.TW,和泰車,上市,汽車工業,TW0002207008,1997/02/25,0
2208.TW,台船,上市,航運業,TW0002208006,2008/12/22,0
2211.TW,長榮鋼,上市,鋼鐵工業,TW0002211000,2021/04/12,0
2221.TWO,大甲,上櫃,其他業,TW0002221009,2007/08/01,0
2227.TW,裕日車,上市,汽車工業,TW0002227006,2004/12/21,0
2228.TW,劍麟,上市,汽車工業,TW0002228004,2013/11/25,0
2230.TWO,泰茂,上櫃,居家生活,TW0002230000,2013/04/18,0
2231.TW,為升,上市,汽車工業,TW0002231008,2010/11/19,0
2233.TW,宇隆,上市,汽車工業,TW0002233004,2019/09/17,0
2235.TWO,謚源,上櫃,電機機械,TW0002235009,2014/12/15,0
2236.TW,百達-KY,上市,汽車工業,KYG693691092,2015/06/03,0
2237.TWO,華德動能,興櫃,電機機械,TW0002237005,2014/12/23,1
2239.TW,英利-KY,上市,汽車工業,KYG1991F1081,2016/01/27,0
2241.TW,艾姆勒,上市,汽車工業,TW0002241007,2020/08/26,0
2243.TW,宏旭-KY,上市,汽車工業,KYG460651014,2017/09/27,0
2245.TWO,詠勝昌*,興櫃,電機機械,TW0002245008,2016/12/15,1
2247.TW,汎德永業,上市,汽車工業,TW0002247004,2020/10/12,0
2248.TW,華勝-KY,上市,汽車工業,KYG8T24R1076,2025/03/13,0
2249.TWO,湧盛,興櫃,電機機械,TW0002249000,2019/12/19,1
2250.TW,IKKA-KY,上市,汽車工業,KYG4R56R1099,2021/05/31,0
2252.TWO,為昇科,興櫃,其他電子業,TW0002252004,2021/08/23,1
2254.TW,巨鎧精密-創,上市,汽車工業,TW0002254000,2023/10/20,0
2255.TWO,凱銳光電,興櫃,其他電子業,TW0002255007,2021/11/30,1
2256.TWO,歐特明,興櫃,其他電子業,TW0002256005,2021/12/08,1
2258.TW,鴻華先進-創,上市,汽車工業,TW0002258001,2023/11/20,0
2301.TW,光寶科,上市,電腦及週邊設備業,TW0002301009,1995/11/17,0
2302.TW,麗正,上市,半導體業,TW0002302007,1985/01/15,0
2303.TW,聯電,上市,半導體業,TW0002303005,1985/07/16,0
2305.TW,全友,上市,電腦及週邊設備業,TW0002305000,1988/10/21,0
2308.TW,台達電,上市,電子零組件業,TW0002308004,1988/12/19,0
2312.TW,金寶,上市,其他電子業,TW0002312006,1989/11/07,0
2313.TW,華通,上市,電子零組件業,TW0002313004,1990/07/24,0
2314.TW,台揚,上市,通信網路業,TW0002314002,1990/08/08,0
2316.TW,楠梓電,上市,電子零組件業,TW0002316007,1991/02/05,0
2317.TW,鴻海,上市,其他電子業,TW0002317005,1991/06/18,0
2321.TW,東訊,上市,通信網路業,TW0002321007,1991/11/08,0
2323.TW,中環,上市,光電業,TW0002323003,1992/02/17,0
2324.TW,仁寶,上市,電腦及週邊設備業,TW0002324001,1992/02/18,0
2327.TW,國巨*,上市,電子零組件業,TW0002327004,1993/10/22,0
2328.TW,廣宇,上市,電子零組件業,TW0002328002,1993/11/09,0
2329.TW,華泰,上市,半導體業,TW0002329000,1994/04/20,0
2330.TW,台積電,上市,半導體業,TW0002330008,1994/09/05,0
2331.TW,精英,上市,電腦及週邊設備業,TW0002331006,1994/09/21,0
2332.TW,友訊,上市,通信網路業,TW0002332004,1994/10/17,0
2337.TW,旺宏,上市,半導體業,TW0002337003,1995/03/15,0
2338.TW,光罩,上市,半導體業,TW0002338001,1995/04/17,0
2340.TW,台亞,上市,半導體業,TW0002340007,1995/05/02,0
2342.TW,茂矽,上市,半導體業,TW0002342003,1995/09/19,0
2344.TW,華邦電,上市,半導體業,TW0002344009,1995/10/18,0
2345.TW,智邦,上市,通信網路業,TW0002345006,1995/11/15,0
2347.TW,聯強,上市,電子通路業,TW0002347002,1995/12/13,0
2348.TW,海悅,上市,其他業,TW0002348000,1996/01/05,0
2349.TW,錸德,上市,光電業,TW0002349008,1996/04/23,0
2351.TW,順德,上市,半導體業,TW0002351004,1996/04/25,0
2352.TW,佳世達,上市,電腦及週邊設備業,TW0002352002,1996/07/22,0
2353.TW,宏碁,上市,電腦及週邊設備業,TW0002353000,1996/09/18,0
2354.TW,鴻準,上市,其他電子業,TW0002354008,1996/10/08,0
2355.TW,敬鵬,上市,電子零組件業,TW0002355005,1996/10/14,0
2356.TW,英業達,上市,電腦及週邊設備業,TW0002356003,1996/11/13,0
2357.TW,華碩,上市,電腦及週邊設備業,TW0002357001,1996/11/14,0
2359.TW,所羅門,上市,其他電子業,TW0002359007,1996/12/19,0
2360.TW,致茂,上市,其他電子業,TW0002360005,1996/12/21,0
2362.TW,藍天,上市,電腦及週邊設備業,TW0002362001,1997/04/02,0
2363.TW,矽統,上市,半導體業,TW0002363009,1997/08/01,0
2364.TW,倫飛,上市,電腦及週邊設備業,TW0002364007,1997/08/11,0
2365.TW,昆盈,上市,電腦及週邊設備業,TW0002365004,1997/11/03,0
2367.TW,燿華,上市,電子零組件業,TW0002367000,1997/12/13,0
2368.TW,金像電,上市,電子零組件業,TW0002368008,1998/03/09,0
2369.TW,菱生,上市,半導體業,TW0002369006,1998/04/10,0
2371.TW,大同,上市,電機機械,TW0002371002,1962/02/09,0
2373.TW,震旦行,上市,其他電子業,TW0002373008,1991/08/01,0
2374.TW,佳能,上市,光電業,TW0002374006,1995/01/16,0
2375.TW,凱美,上市,電子零組件業,TW0002375003,1998/08/29,0
2376.TW,技嘉,上市,電腦及週邊設備業,TW0002376001,1998/09/24,0
2377.TW,微星,上市,電腦及週邊設備業,TW0002377009,1998/10/31,0
2379.TW,瑞昱,上市,半導體業,TW0002379005,1998/10/26,0
2380.TW,虹光,上市,電腦及週邊設備業,TW0002380003,1998/12/03,0
2382.TW,廣達,上市,電腦及週邊設備業,TW0002382009,1999/01/08,0
2383.TW,台光電,上市,電子零組件業,TW0002383007,1998/11/27,0
2385.TW,群光,上市,電子零組件業,TW0002385002,1999/01/05,0
2387.TW,精元,上市,電腦及週邊設備業,TW0002387008,1999/01/25,0
2388.TW,威盛,上市,半導體業,TW0002388006,1999/03/05,0
2390.TW,云辰,上市,其他電子業,TW0002390002,1999/06/15,0
2392.TW,正崴,上市,電子零組件業,TW0002392008,1999/09/20,0
2393.TW,億光,上市,光電業,TW0002393006,1999/11/04,0
2395.TW,研華,上市,電腦及週邊設備業,TW0002395001,1999/12/13,0
2397.TW,友通,上市,電腦及週邊設備業,TW0002397007,2000/01/15,0
2399.TW,映泰,上市,電腦及週邊設備業,TW0002399003,1999/12/16,0
2401.TW,凌陽,上市,半導體業,TW0002401007,2000/01/27,0
2402.TW,毅嘉,上市,電子零組件業,TW0002402005,2000/01/14,0
2404.TW,漢唐,上市,其他電子業,TW0002404001,2000/03/14,0
2405.TW,輔信,上市,電腦及週邊設備業,TW0002405008,2000/03/17,0
2406.TW,國碩,上市,光電業,TW0002406006,2000/04/29,0
2408.TW,南亞科,上市,半導體業,TW0002408002,2000/08/17,0
2409.TW,友達,上市,光電業,TW0002409000,2000/09/08,0
2412.TW,中華電,上市,通信網路業,TW0002412004,2000/10/27,0
2413.TW,環科,上市,電子零組件業,TW0002413002,2000/09/11,0
2414.TW,精技,上市,電子通路業,TW0002414000,2000/09/11,0
2415.TW,錩新,上市,電子零組件業,TW0002415007,2000/09/11,0
2417.TW,圓剛,上市,電腦及週邊設備業,TW0002417003,2000/09/11,0
2419.TW,仲琦,上市,通信網路業,TW0002419009,2000/09/11,0
2420.TW,新巨,上市,電子零組件業,TW0002420007,2000/09/11,0
2421.TW,建準,上市,電子零組件業,TW0002421005,2000/09/11,0
2423.TW,固緯,上市,其他電子業,TW0002423001,2000/09/11,0
2424.TW,隴華,上市,通信網路業,TW0002424009,2000/09/11,0
2425.TW,承啟,上市,電腦及週邊設備業,TW0002425006,2000/09/11,0
2426.TW,鼎元,上市,光電業,TW0002426004,2000/09/11,0
2427.TW,三商電,上市,資訊服務業,TW0002427002,2000/09/11,0
2428.TW,興勤,上市,電子零組件業,TW0002428000,2000/09/11,0
2429.TW,銘旺科,上市,光電業,TW0002429008,2000/09/11,0
2430.TW,燦坤,上市,電子通路業,TW0002430006,2000/09/11,0
2431.TW,聯昌,上市,電子零組件業,TW0002431004,2000/09/11,0
2432.TW,倚天酷碁-創,上市,電腦及週邊設備業,TW0002432002,2023/05/31,0
2433.TW,互盛電,上市,其他電子業,TW0002433000,2000/09/11,0
2434.TW,統懋,上市,半導體業,TW0002434008,2000/09/11,0
2436.TW,偉詮電,上市,半導體業,TW0002436003,2000/09/11,0
2438.TW,翔耀,上市,光電業,TW0002438009,2000/09/11,0
2439.TW,美律,上市,通信網路業,TW0002439007,2000/09/11,0
2440.TW,太空梭,上市,電子零組件業,TW0002440005,2000/11/10,0
2441.TW,超豐,上市,半導體業,TW0002441003,2000/10/26,0
2442.TW,新美齊,上市,建材營造業,TW0002442001,2000/11/22,0
2444.TW,兆勁,上市,通信網路業,TW0002444007,2000/12/08,0
2449.TW,京元電子,上市,半導體業,TW0002449006,2001/05/09,0
2450.TW,神腦,上市,通信網路業,TW0002450004,2001/05/24,0
2451.TW,創見,上市,半導體業,TW0002451002,2001/05/03,0
2453.TW,凌群,上市,資訊服務業,TW0002453008,2001/05/22,0
2454.TW,聯發科,上市,半導體業,TW0002454006,2001/07/23,0
2455.TW,全新,上市,通信網路業,TW0002455003,2002/01/24,0
2457.TW,飛宏,上市,電子零組件業,TW0002457009,2001/09/17,0
2458.TW,義隆,上市,半導體業,TW0002458007,2001/09/17,0
2459.TW,敦吉,上市,其他電子業,TW0002459005,2001/09/17,0
2460.TW,建通,上市,電子零組件業,TW0002460003,2001/09/17,0
2461.TW,光群雷,上市,其他電子業,TW0002461001,2001/09/17,0
2462.TW,良得電,上市,電子零組件業,TW0002462009,2001/09/17,0
2464.TW,盟立,上市,其他電子業,TW0002464005,2001/09/17,0
2465.TW,麗臺,上市,電腦及週邊設備業,TW0002465002,2001/09/19,0
2466.TW,冠西電,上市,光電業,TW0002466000,2001/09/17,0
2467.TW,志聖,上市,電子零組件業,TW0002467008,2001/09/17,0
2468.TW,華經,上市,資訊服務業,TW0002468006,2001/09/17,0
2471.TW,資通,上市,資訊服務業,TW0002471000,2001/09/17,0
2472.TW,立隆電,上市,電子零組件業,TW0002472008,2001/09/17,0
2474.TW,可成,上市,其他電子業,TW0002474004,2001/09/17,0
2476.TW,鉅祥,上市,電子零組件業,TW0002476009,2001/09/17,0
2477.TW,美隆電,上市,其他電子業,TW0002477007,2001/09/17,0
2478.TW,大毅,上市,電子零組件業,TW0002478005,2001/09/17,0
2480.TW,敦陽科,上市,資訊服務業,TW0002480001,2001/09/17,0
2481.TW,強茂,上市,半導體業,TW0002481009,2001/09/17,0
2482.TW,連宇,上市,其他電子業,TW0002482007,2001/09/17,0
2483.TW,百容,上市,電子零組件業,TW0002483005,2001/09/17,0
2484.TW,希華,上市,電子零組件業,TW0002484003,2001/09/17,0
2485.TW,兆赫,上市,通信網路業,TW0002485000,2001/09/17,0
2486.TW,一詮,上市,光電業,TW0002486008,2001/09/19,0
2488.TW,漢平,上市,其他電子業,TW0002488004,2001/09/17,0
2489.TW,瑞軒,上市,光電業,TW0002489002,2001/09/17,0
2491.TW,吉祥全,上市,光電業,TW0002491008,2001/09/17,0
2492.TW,華新科,上市,電子零組件業,TW0002492006,2001/09/17,0
2493.TW,揚博,上市,電子零組件業,TW0002493004,2002/01/23,0
2495.TW,普安,上市,電腦及週邊設備業,TW0002495009,2002/03/25,0
2496.TW,卓越,上市,其他業,TW0002496007,2002/03/08,0
2497.TW,怡利電,上市,汽車工業,TW0002497005,2002/02/04,0
2498.TW,宏達電,上市,通信網路業,TW0002498003,2002/03/26,0
2501.TW,國建,上市,建材營造業,TW0002501004,1967/10/28,0
2504.TW,國產,上市,建材營造業,TW0002504008,1978/03/14,0
2505.TW,國揚,上市,建材營造業,TW0002505005,1979/11/14,0
2506.TW,太設,上市,建材營造業,TW0002506003,1980/02/02,0
2509.TW,全坤建,上市,建材營造業,TW0002509007,1988/05/20,0
2511.TW,太子,上市,建材營造業,TW0002511003,1991/04/24,0
2514.TW,龍邦,上市,其他業,TW0002514007,1992/09/26,0
2515.TW,中工,上市,建材營造業,TW0002515004,1993/03/02,0
2516.TW,新建,上市,建材營造業,TW0002516002,1993/05/25,0
2520.TW,冠德,上市,建材營造業,TW0002520004,1993/10/27,0
2524.TW,京城,上市,建材營造業,TW0002524006,1994/10/18,0
2527.TW,宏璟,上市,建材營造業,TW0002527009,1995/03/06,0
2528.TW,皇普,上市,建材營造業,TW0002528007,1995/03/10,0
2530.TW,華建,上市,建材營造業,TW0002530003,1995/10/12,0
2534.TW,宏盛,上市,建材營造業,TW0002534005,1996/02/12,0
2535.TW,達欣工,上市,建材營造業,TW0002535002,1996/03/11,0
2536.TW,宏普,上市,建材營造業,TW0002536000,1996/03/14,0
2537.TW,聯上發,上市,建材營造業,TW0002537008,1996/09/06,0
2538.TW,基泰,上市,建材營造業,TW0002538006,1996/11/01,0
2539.TW,櫻花建,上市,建材營造業,TW0002539004,1997/07/16,0
2540.TW,愛山林,上市,建材營造業,TW0002540002,1989/12/26,0
2542.TW,興富發,上市,建材營造業,TW0002542008,1999/05/03,0
2543.TW,皇昌,上市,建材營造業,TW0002543006,1999/10/15,0
2545.TW,皇翔,上市,建材營造業,TW0002545001,2000/09/11,0
2546.TW,根基,上市,建材營造業,TW0002546009,2000/09/11,0
2547.TW,日勝生,上市,建材營造業,TW0002547007,2000/12/22,0
2548.TW,華固,上市,建材營造業,TW0002548005,2002/08/26,0
2596.TWO,綠意,上櫃,建材營造業,TW0002596004,2009/06/01,0
2597.TW,潤弘,上市,建材營造業,TW0002597002,2010/03/26,0
2601.TW,益航,上市,航運業,TW0002601002,1965/11/04,0
2603.TW,長榮,上市,航運業,TW0002603008,1987/09/21,0
2605.TW,新興,上市,航運業,TW0002605003,1989/12/08,0
2606.TW,裕民,上市,航運業,TW0002606001,1990/12/08,0
2607.TW,榮運,上市,航運業,TW0002607009,1990/12/14,0
2608.TW,嘉里大榮,上市,航運業,TW0002608007,1990/12/20,0
2609.TW,陽明,上市,航運業,TW0002609005,1992/04/20,0
2610.TW,華航,上市,航運業,TW0002610003,1993/02/26,0
2611.TW,志信,上市,航運業,TW0002611001,1993/10/28,0
2612.TW,中航,上市,航運業,TW0002612009,1994/10/20,0
2613.TW,中櫃,上市,航運業,TW0002613007,1995/01/20,0
2614.TW,東森,上市,其他業,TW0002614005,1995/09/23,0
2615.TW,萬海,上市,航運業,TW0002615002,1996/05/16,0
2616.TW,山隆,上市,油電燃氣業,TW0002616000,1997/11/08,0
2617.TW,台航,上市,航運業,TW0002617008,1998/06/24,0
2618.TW,長榮航,上市,航運業,TW0002618006,2001/09/17,0
2630.TW,亞航,上市,航運業,TW0002630001,2018/02/22,0
2633.TW,台灣高鐵,上市,航運業,TW0002633005,2016/10/27,0
2634.TW,漢翔,上市,航運業,TW0002634003,2014/08/25,0
2636.TW,台驊控股,上市,航運業,TW0002636008,2016/12/22,0
2637.TW,慧洋-KY,上市,航運業,KYG9721M1033,2010/12/01,0
2640.TWO,大車隊,上櫃,數位雲端,TW0002640000,2012/11/07,0
2641.TWO,正德,上櫃,航運業,TW0002641008,2014/10/09,0
2642.TW,宅配通,上市,航運業,TW0002642006,2013/12/12,0
2643.TWO,捷迅,上櫃,航運業,TW0002643004,2016/03/04,0
2644.TWO,中信造船,興櫃,航運業,TW0002644002,2022/10/11,1
2645.TW,長榮航太,上市,航運業,TW0002645009,2023/03/14,0
2646.TW,星宇航空,上市,航運業,TW0002646007,2024/10/25,0
2701.TW,萬企,上市,觀光餐旅,TW0002701000,1965/03/22,0
2702.TW,華園,上市,觀光餐旅,TW0002702008,1965/02/14,0
2704.TW,國賓,上市,觀光餐旅,TW0002704004,1982/11/10,0
2705.TW,六福,上市,觀光餐旅,TW0002705001,1988/12/24,0
2706.TW,第一店,上市,觀光餐旅,TW0002706009,1991/06/25,0
2707.TW,晶華,上市,觀光餐旅,TW0002707007,1998/03/09,0
2712.TW,遠雄來,上市,觀光餐旅,TW0002712007,2013/12/03,0
2718.TWO,全心投控,上櫃,建材營造業,TW0002718004,2011/03/29,0
2719.TWO,燦星旅,上櫃,觀光餐旅,TW0002719002,2012/02/24,0
2722.TW,夏都,上市,觀光餐旅,TW0002722006,2012/03/14,0
2723.TW,美食-KY,上市,觀光餐旅,KYG4002A1004,2010/11/22,0
2724.TWO,藝舍-KY,上櫃,其他業,KYG3704Y1017,2012/05/29,0
2726.TWO,雅茗-KY,上櫃,觀光餐旅,KYG988361021,2014/12/24,0
2727.TW,王品,上市,觀光餐旅,TW0002727005,2012/03/06,0
2729.TWO,瓦城,上櫃,觀光餐旅,TW0002729001,2012/09/17,0
2731.TW,雄獅,上市,觀光餐旅,TW0002731007,2013/09/24,0
2732.TWO,六角,上櫃,觀光餐旅,TW0002732005,2015/01/20,0
2733.TWO,維格餅家,興櫃,觀光餐旅,TW0002733003,2012/12/24,1
2734.TWO,易飛網,上櫃,觀光餐旅,TW0002734001,2013/12/26,0
2736.TWO,富野,上櫃,觀光餐旅,TW0002736006,2016/01/06,0
2739.TW,寒舍,上市,觀光餐旅,TW0002739000,2016/05/19,0
2740.TWO,華軒,上櫃,觀光餐旅,TW0002740008,2015/12/24,0
2741.TWO,老四川,興櫃,觀光餐旅,TW0002741006,2014/10/28,1
2743.TWO,山富,上櫃,觀光餐旅,TW0002743002,2020/03/09,0
2745.TWO,五福,上櫃,觀光餐旅,TW0002745007,2018/04/16,0
2748.TW,雲品,上市,觀光餐旅,TW0002748001,2016/11/23,0
2751.TWO,王座,上櫃,觀光餐旅,TW0002751005,2024/09/10,0
2752.TWO,豆府,上櫃,觀光餐旅,TW0002752003,2019/09/25,0
2753.TW,八方雲集,上市,觀光餐旅,TW0002753001,2021/09/09,0
2754.TWO,亞洲藏壽司,上櫃,觀光餐旅,TW0002754009,2020/09/17,0
2755.TWO,揚秦,上櫃,觀光餐旅,TW0002755006,2020/12/16,0
2756.TWO,聯發國際,上櫃,觀光餐旅,TW0002756004,2022/01/14,0
2758.TWO,路易莎咖啡,興櫃,觀光餐旅,TW0002758000,2021/09/17,1
2760.TWO,巨宇翔,興櫃,觀光餐旅,TW0002760006,2022/12/26,1
2761.TWO,橘焱胡同,興櫃,觀光餐旅,TW0002761004,2022/04/20,1
2762.TW,世界健身-KY,上市,運動休閒,KYG9823E1089,2024/01/24,0
2801.TW,彰銀,上市,金融保險業,TW0002801008,1962/02/15,0
2812.TW,台中銀,上市,金融保險業,TW0002812005,1984/05/15,0
2816.TW,旺旺保,上市,金融保險業,TW0002816006,1992/05/05,0
2820.TW,華票,上市,金融保險業,TW0002820008,1994/10/26,0
2832.TW,台產,上市,金融保險業,TW0002832003,1997/09/30,0
2834.TW,臺企銀,上市,金融保險業,TW0002834009,1998/01/03,0
2836.TW,高雄銀,上市,金融保險業,TW0002836004,1998/05/18,0
2838.TW,聯邦銀,上市,金融保險業,TW0002838000,1998/06/29,0
2845.TW,遠東銀,上市,金融保險業,TW0002845005,1998/11/27,0
2849.TW,安泰銀,上市,金融保險業,TW0002849007,1999/09/27,0
2850.TW,新產,上市,金融保險業,TW0002850005,2000/05/22,0
2851.TW,中再保,上市,金融保險業,TW0002851003,2000/07/06,0
2852.TW,第一保,上市,金融保險業,TW0002852001,2000/11/28,0
2855.TW,統一證,上市,金融保險業,TW0002855004,2002/09/16,0
2867.TW,三商壽,上市,金融保險業,TW0002867009,2012/12/18,0
2880.TW,華南金,上市,金融保險業,TW0002880002,2001/12/19,0
2881.TW,富邦金,上市,金融保險業,TW0002881000,2001/12/19,0
2882.TW,國泰金,上市,金融保險業,TW0002882008,2001/12/31,0
2883.TW,凱基金,上市,金融保險業,TW0002883006,2001/12/28,0
2884.TW,玉山金,上市,金融保險業,TW0002884004,2002/01/28,0
2885.TW,元大金,上市,金融保險業,TW0002885001,2002/02/04,0
2886.TW,兆豐金,上市,金融保險業,TW0002886009,2002/02/04,0
2887.TW,台新新光金,上市,金融保險業,TW0002887007,2002/02/18,0
2889.TW,國票金,上市,金融保險業,TW0002889003,2002/03/26,0
2890.TW,永豐金,上市,金融保險業,TW0002890001,2002/05/09,0
2891.TW,中信金,上市,金融保險業,TW0002891009,2002/05/17,0
2892.TW,第一金,上市,金融保險業,TW0002892007,2003/01/02,0
2897.TW,王道銀行,上市,金融保險業,TW0002897006,2017/05/05,0
2901.TW,欣欣,上市,貿易百貨業,TW0002901006,1976/05/07,0
2903.TW,遠百,上市,貿易百貨業,TW0002903002,1978/10/11,0
2904.TW,匯僑,上市,其他業,TW0002904000,1983/01/05,0
2905.TW,三商,上市,貿易百貨業,TW0002905007,1988/09/19,0
2906.TW,高林,上市,貿易百貨業,TW0002906005,1989/12/26,0
2908.TW,特力,上市,貿易百貨業,TW0002908001,1993/02/18,0
2910.TW,統領,上市,貿易百貨業,TW0002910007,1996/12/30,0
2911.TW,麗嬰房,上市,貿易百貨業,TW0002911005,1997/01/18,0
2912.TW,統一超,上市,貿易百貨業,TW0002912003,1997/08/22,0
2913.TW,農林,上市,貿易百貨業,TW0002913001,1962/02/09,0
2915.TW,潤泰全,上市,貿易百貨業,TW0002915006,1977/07/20,0
2916.TWO,滿心,上櫃,居家生活,TW0002916004,2005/03/10,0
2923.TW,鼎固-KY,上市,建材營造業,KYG8190L1095,2012/12/07,0
2924.TWO,宏太-KY,上櫃,居家生活,KYG198691092,2011/12/02,0
2926.TWO,誠品生活,上櫃,文化創意業,TW0002926003,2013/01/30,0
2929.TW,淘帝-KY,上市,貿易百貨業,KYG8922A1085,2013/12/30,0
2937.TWO,集雅社,上櫃,居家生活,TW0002937000,2017/06/08,0
2938.TWO,床的世界,興櫃,居家生活,TW0002938008,2016/10/05,1
2939.TW,永邑-KY,上市,貿易百貨業,KYG108031074,2018/01/11,0
2940.TWO,歐都納,興櫃,運動休閒,TW0002940004,2025/05/05,1
2941.TWO,米斯特,上櫃,居家生活,TW0002941002,2024/03/20,0
2942.TWO,京站,興櫃,居家生活,TW0002942000,2018/03/31,1
2945.TW,三商家購,上市,貿易百貨業,TW0002945003,2021/11/30,0
2947.TWO,振宇五金,上櫃,居家生活,TW0002947009,2021/10/06,0
2948.TWO,寶陞,上櫃,居家生活,TW0002948007,2023/12/12,0
2949.TWO,欣新網,上櫃,數位雲端,TW0002949005,2023/12/15,0
3002.TW,歐格,上市,電腦及週邊設備業,TW0003002002,2002/01/23,0
3003.TW,健和興,上市,電子零組件業,TW0003003000,2002/02/19,0
3004.TW,豐達科,上市,鋼鐵工業,TW0003004008,2002/02/25,0
3005.TW,神基,上市,電腦及週邊設備業,TW0003005005,2002/02/25,0
3006.TW,晶豪科,上市,半導體業,TW0003006003,2002/03/04,0
3008.TW,大立光,上市,光電業,TW0003008009,2002/03/11,0
3010.TW,華立,上市,電子通路業,TW0003010005,2002/07/22,0
3011.TW,今皓,上市,電子零組件業,TW0003011003,2002/07/22,0
3013.TW,晟銘電,上市,電腦及週邊設備業,TW0003013009,2002/09/16,0
3014.TW,聯陽,上市,半導體業,TW0003014007,2002/10/29,0
3015.TW,全漢,上市,電子零組件業,TW0003015004,2002/10/16,0
3016.TW,嘉晶,上市,半導體業,TW0003016002,2002/12/24,0
3017.TW,奇鋐,上市,電腦及週邊設備業,TW0003017000,2002/09/27,0
3018.TW,隆銘綠能,上市,其他電子業,TW0003018008,2002/08/26,0
3019.TW,亞光,上市,光電業,TW0003019006,2002/08/26,0
3021.TW,鴻名,上市,電子零組件業,TW0003021002,2002/08/26,0
3022.TW,威強電,上市,電腦及週邊設備業,TW0003022000,2002/08/26,0
3023.TW,信邦,上市,電子零組件業,TW0003023008,2002/08/26,0
